,Date,User,Message,Year,Month,Day,Hour,Minute
5608,05-09-2023 14:55,Swastik,"4
",2023,September,5,14,55
5609,05-09-2023 14:55,Swastik,"Bajje
",2023,September,5,14,55
5610,05-09-2023 14:55,Dhiraj Silicon,"Kal milte hee
",2023,September,5,14,55
5611,05-09-2023 14:56,Sruti,"Mo deha hi bhala nahi re bed re padichi 4-5 din helani
",2023,September,5,14,56
5612,05-09-2023 14:57,Swastik,"Acha hau... No issues
",2023,September,5,14,57
5613,05-09-2023 14:57,Swastik,"Get well soon
",2023,September,5,14,57
5614,05-09-2023 14:57,Swastik,"This message was deleted
",2023,September,5,14,57
5615,05-09-2023 15:00,Sruti,"Sukriya
",2023,September,5,15,0
5616,05-09-2023 15:07,Sai,"Miss me guyssss
",2023,September,5,15,7
5617,05-09-2023 15:42,Chandan,"Mgh ra*di mu jou upare done lekhichi kou ___ ku
",2023,September,5,15,42
5618,05-09-2023 15:42,Swastik,"Hmm ba
",2023,September,5,15,42
5619,05-09-2023 15:43,Swastik,"Chandan and badal bi form fill up karichanti
",2023,September,5,15,43
5620,05-09-2023 15:43,Swastik,"Mun seya bhabuchi setebelu
",2023,September,5,15,43
5621,05-09-2023 15:43,Swastik,"7 tarikh parjyanta guest meal paduchi
",2023,September,5,15,43
5622,05-09-2023 15:43,Swastik,"Kana kariba
",2023,September,5,15,43
5623,05-09-2023 15:44,Chandan,"Mu ta kali 12 re pahanchibi guest meal re khaibaku padiba au
",2023,September,5,15,44
5624,05-09-2023 15:44,Swastik,"Abd ru khaide bhai
",2023,September,5,15,44
5625,05-09-2023 15:44,Swastik,"126 tanka paduchi
",2023,September,5,15,44
5626,05-09-2023 15:45,Chandan,"Dekhiba au pahanche kali
",2023,September,5,15,45
5627,05-09-2023 15:48,Priyanshu,"Acha mu bhabili late haba sethipain kahideli😵
",2023,September,5,15,48
5628,05-09-2023 15:49,Chandan,"Khali ta bhabila tame auu
",2023,September,5,15,49
5629,05-09-2023 15:49,Sai,"Abd ru kn khaile 126 tanka paduchi?
",2023,September,5,15,49
5630,05-09-2023 16:02,Swastik,"Are na... Guest meal
",2023,September,5,16,2
5631,05-09-2023 16:24,Ansuman Silicon,"Dina ku
",2023,September,5,16,24
5632,05-09-2023 16:24,Ansuman Silicon,"Na gote meal ku
",2023,September,5,16,24
5633,06-09-2023 13:34,Ansuman Silicon,"Dear students

Due to the hike in price of all products the meal costs are also revised. We have tried to keep it the same as before but for the last two months we got some negative values during calculation. So this time the bill is generated late with a revised price. Also we have collected the price from vendors for next month and we found that the price will increase again. So the meal cost is also increased from the month of July 2023. The meal cost of non-vegetarian students have increased more due to the hike in price of non-vegetarian items and comparatively less for vegetarian students. For any discussion you can come to me during office hours. 

With Regards
Dr. Samaleswari Prasad Nayak
Faculty in Charge
Silicon Food Court
",2023,September,6,13,34
5634,06-09-2023 16:50,Swastik,"<Media omitted>
",2023,September,6,16,50
5635,06-09-2023 17:13,Swastik,"<Media omitted>
",2023,September,6,17,13
5636,06-09-2023 17:24,Sai,"Eeeee i missed this yaaarr😪
",2023,September,6,17,24
5637,06-09-2023 17:26,Swastik,"No one came here... Only me
",2023,September,6,17,26
5638,06-09-2023 17:26,Swastik,"Everyone denied
",2023,September,6,17,26
5639,06-09-2023 17:26,Renuka,"Whyy so
",2023,September,6,17,26
5640,06-09-2023 17:27,Sai,"Kahinki
",2023,September,6,17,27
5641,06-09-2023 17:29,Priyanshu,"Feeling tired
",2023,September,6,17,29
5642,06-09-2023 17:32,Sai,"Tame mane kebe active thaa je?
",2023,September,6,17,32
5643,06-09-2023 17:32,Sai,"Salla Rkl jaiki bhi khali soila tame
",2023,September,6,17,32
5644,06-09-2023 17:32,Sai,"Wapas hostel jaiki tired prabhuu 🤦🏻‍♀️
",2023,September,6,17,32
5645,06-09-2023 17:33,Priyanshu,"Hamm pa tu eka eka buluthilu nai
",2023,September,6,17,33
5646,06-09-2023 17:34,Priyanshu,"Sakhalu baharaku jaithilu that's why
",2023,September,6,17,34
5647,06-09-2023 17:34,Sai,"Mu aau sruti
",2023,September,6,17,34
5648,06-09-2023 17:34,Sai,"Tamaku jaiki utheilu
",2023,September,6,17,34
5649,06-09-2023 17:34,Sai,"Bhulijauchu ki?
",2023,September,6,17,34
5650,06-09-2023 17:34,Sai,"Kuadeee?🤭
",2023,September,6,17,34
5651,06-09-2023 17:34,Priyanshu,"Bass 1-2 hours eka thila hela
",2023,September,6,17,34
5652,06-09-2023 17:34,Sai,"3 hrs
",2023,September,6,17,34
5653,06-09-2023 17:34,Sai,"🙄
",2023,September,6,17,34
5654,06-09-2023 17:34,Priyanshu,"Han han wo ek hi batt
",2023,September,6,17,34
5655,06-09-2023 17:35,Sai,"Aji silicon janmashtami re khaibaku kn karichi
",2023,September,6,17,35
5656,06-09-2023 17:35,Priyanshu,"KIIT square V mart Easy buy
",2023,September,6,17,35
5657,06-09-2023 17:36,Sai,"Kainnn
",2023,September,6,17,36
5658,06-09-2023 17:36,Sai,"Bade logsss bhai
",2023,September,6,17,36
5659,06-09-2023 17:36,Priyanshu,"Bhata dali chole paneer dahi vendi salad
",2023,September,6,17,36
5660,06-09-2023 17:37,Priyanshu,"Hum nenhi @919348213035... Shopping uska hua aur @918895006898 ka
",2023,September,6,17,37
5661,06-09-2023 17:39,Sai,"Bhala deithilaa tahaley
",2023,September,6,17,39
5662,06-09-2023 17:39,Sai,"Kn ete kinile bey
",2023,September,6,17,39
5663,06-09-2023 17:39,Sai,"Dress nah khaiba jinsa 🤣
",2023,September,6,17,39
5664,06-09-2023 17:39,Renuka,"<Media omitted>
",2023,September,6,17,39
5665,06-09-2023 17:40,Priyanshu,"Hmmm pura mall
",2023,September,6,17,40
5666,06-09-2023 17:41,Priyanshu,"Nai nai dress
",2023,September,6,17,41
5667,06-09-2023 17:42,Sruti,"Sab dhokebaaz
",2023,September,6,17,42
5668,06-09-2023 17:44,Sai,"Bade logss bhaii🤣
",2023,September,6,17,44
5669,06-09-2023 17:44,Sai,"Bohot paisa
",2023,September,6,17,44
5670,06-09-2023 17:44,Swastik,"Hmm
",2023,September,6,17,44
5671,06-09-2023 17:46,Sai,"Kichi nahi tu mast enjoy kare
",2023,September,6,17,46
5672,06-09-2023 17:46,Sai,"Khaaiki ase
",2023,September,6,17,46
5673,06-09-2023 18:40,Swastik,"<Media omitted>
",2023,September,6,18,40
5674,06-09-2023 18:45,Ansuman Silicon,"Clg vs clg?
",2023,September,6,18,45
5675,06-09-2023 18:45,Swastik,"Hmm
",2023,September,6,18,45
5676,06-09-2023 18:45,Swastik,"Sit vs kiit hela boys
",2023,September,6,18,45
5677,06-09-2023 18:45,Ansuman Silicon,"Kiya jitila
",2023,September,6,18,45
5678,06-09-2023 18:46,Swastik,"Sit 🥳🥳
",2023,September,6,18,46
5679,06-09-2023 18:52,Ansuman Silicon,"🔥
",2023,September,6,18,52
5680,06-09-2023 18:53,Sai,"Khaibaku kan dele
",2023,September,6,18,53
5681,06-09-2023 18:55,Swastik,"Dei nahanti debe
",2023,September,6,18,55
5682,06-09-2023 19:09,Dhiraj Silicon,"<Media omitted>
",2023,September,6,19,9
5683,07-09-2023 10:32,Ansuman Silicon,"<Media omitted>
",2023,September,7,10,32
5684,07-09-2023 15:03,Ansuman Silicon,"Skylab asa khati kariba
",2023,September,7,15,3
5685,07-09-2023 15:12,Ansuman Silicon,"@916371039007  Tu tha Puri re
",2023,September,7,15,12
5686,07-09-2023 15:12,Ansuman Silicon,"Au aseni
",2023,September,7,15,12
5687,07-09-2023 15:12,Priyanshu,"Saru saru class
",2023,September,7,15,12
5688,07-09-2023 15:12,Priyanshu,"Amara
",2023,September,7,15,12
5689,07-09-2023 15:12,Sai,"Jibini taw?🙄
",2023,September,7,15,12
5690,07-09-2023 15:12,Sai,"Sure?
",2023,September,7,15,12
5691,07-09-2023 15:12,Ansuman Silicon,"Hmm mu basichi skylab re
",2023,September,7,15,12
5692,07-09-2023 15:13,Ansuman Silicon,"Na aseni
",2023,September,7,15,13
5693,07-09-2023 15:13,Ansuman Silicon,"Asibu jadi pheni neiki asibu
",2023,September,7,15,13
5694,07-09-2023 15:13,Sai,"Haau thik achi jibini 🙄
",2023,September,7,15,13
5695,07-09-2023 15:13,Ansuman Silicon,"Nahele asibunu
",2023,September,7,15,13
5696,07-09-2023 15:13,Sai,"Nah re etharaka heiparibani
",2023,September,7,15,13
5697,07-09-2023 15:14,Ansuman Silicon,"Tahele aseni 😂
",2023,September,7,15,14
5698,07-09-2023 15:25,Priyanshu,"Asa sabu cafeteria
",2023,September,7,15,25
5699,08-09-2023 09:37,Dhiraj Silicon,"<Media omitted>
",2023,September,8,9,37
5700,08-09-2023 11:39,Ansuman Silicon,"Kahara lunch achi abija
",2023,September,8,11,39
5701,08-09-2023 11:40,Sruti,"Asilu tu
",2023,September,8,11,40
5702,08-09-2023 11:40,Ansuman Silicon,"Kuade
",2023,September,8,11,40
5703,08-09-2023 11:40,Pooja Silicon,"Skylab
",2023,September,8,11,40
5704,08-09-2023 11:40,Ansuman Silicon,"Hau jauchi
",2023,September,8,11,40
5705,09-09-2023 11:41,Ansuman Silicon,"Kahara lunch abika
",2023,September,9,11,41
5706,09-09-2023 11:42,Priyanshu,"Amara chadiki Samatankara
",2023,September,9,11,42
5707,10-09-2023 23:52,Swastik,"<Media omitted>
",2023,September,10,23,52
5708,11-09-2023 00:41,Badal,"🖕
",2023,September,11,0,41
5709,11-09-2023 10:12,Ansuman Silicon,"Kiya kauthi acha
",2023,September,11,10,12
5710,11-09-2023 10:21,Sai,"Samaste sabuthi achanti🤣
",2023,September,11,10,21
5711,11-09-2023 20:26,Ansuman Silicon,"This message was deleted
",2023,September,11,20,26
5712,12-09-2023 11:40,Ansuman Silicon,"Kahara lunch achi abika
",2023,September,12,11,40
5713,12-09-2023 11:40,Priyanshu,"Amara
",2023,September,12,11,40
5714,12-09-2023 11:41,Priyanshu,"Cateria samna ku ase
",2023,September,12,11,41
5715,12-09-2023 11:41,Ansuman Silicon,"Hau
",2023,September,12,11,41
5716,12-09-2023 11:57,Swastik,"Ignore marini
",2023,September,12,11,57
5717,12-09-2023 12:05,Ansuman Silicon,"<Media omitted>
",2023,September,12,12,5
5718,12-09-2023 12:36,Ansuman Silicon,"<Media omitted>
",2023,September,12,12,36
5719,12-09-2023 12:36,Ansuman Silicon,"<Media omitted>
",2023,September,12,12,36
5720,12-09-2023 12:36,Ansuman Silicon,"<Media omitted>
",2023,September,12,12,36
5721,12-09-2023 12:36,Ansuman Silicon,"<Media omitted>
",2023,September,12,12,36
5722,12-09-2023 12:36,Ansuman Silicon,"<Media omitted>
",2023,September,12,12,36
5723,12-09-2023 12:36,Ansuman Silicon,"<Media omitted>
",2023,September,12,12,36
5724,12-09-2023 12:36,Ansuman Silicon,"<Media omitted>
",2023,September,12,12,36
5725,12-09-2023 12:36,Ansuman Silicon,"<Media omitted>
",2023,September,12,12,36
5726,13-09-2023 11:39,Ansuman Silicon,"Kahara lunch achi abika
",2023,September,13,11,39
5727,13-09-2023 11:41,Priyanshu,"Amaraa
",2023,September,13,11,41
5728,13-09-2023 11:41,Priyanshu,"Cafeteria samnaku ase jauchu ame
",2023,September,13,11,41
5729,14-09-2023 09:27,Ansuman Silicon,"<Media omitted>
",2023,September,14,9,27
5730,14-09-2023 11:02,Swastik,"Sei dina call kali master kahila Tama better paiin sethipaiin karidia kauti tah mandatory lekha heini
",2023,September,14,11,2
5731,14-09-2023 11:02,Swastik,"For parakh
",2023,September,14,11,2
5732,14-09-2023 11:29,Ansuman Silicon,"Okkk
",2023,September,14,11,29
5733,14-09-2023 11:29,Ansuman Silicon,"Kahara lunch achi abika
",2023,September,14,11,29
5734,14-09-2023 11:50,Sai,"Moraaa
",2023,September,14,11,50
5735,14-09-2023 11:50,Ansuman Silicon,"Nonveg canteen ase
",2023,September,14,11,50
5736,14-09-2023 12:30,Chandan,"<Media omitted>
",2023,September,14,12,30
5737,14-09-2023 12:34,Ansuman Silicon,"😂😂😂😂
",2023,September,14,12,34
5738,14-09-2023 19:27,Swastik,,2023,September,14,19,27
5739,14-09-2023 19:40,Sai,"Waahhh
",2023,September,14,19,40
5740,15-09-2023 09:52,Ansuman Silicon,"Coming Sunday ame jauche na nhi?
@916371039007 
@918260943583 
@917894250609 
@919437502044
",2023,September,15,9,52
5741,15-09-2023 09:54,Priyanshu,"Sunday nunha mu bhabuchi kali paleile bhala haba ama ASCII sarila pare
",2023,September,15,9,54
5742,15-09-2023 09:54,Priyanshu,"Jaha semane kahibe au
",2023,September,15,9,54
5743,15-09-2023 09:54,Ansuman Silicon,"I am ok with it
",2023,September,15,9,54
5744,15-09-2023 09:54,Priyanshu,"Semane mane 4 jana
",2023,September,15,9,54
5745,15-09-2023 09:55,Ansuman Silicon,"?
",2023,September,15,9,55
5746,15-09-2023 10:02,Priyanshu,"Kn!
",2023,September,15,10,2
5747,15-09-2023 10:09,Ansuman Silicon,"Jadi Kali jiba then 
I think 
Abs re lunch karidaba then kau pub paleiba nachiki asijiba
",2023,September,15,10,9
5748,15-09-2023 10:09,Ansuman Silicon,"9k re Aram se heijiba
",2023,September,15,10,9
5749,15-09-2023 10:12,Priyanshu,"3.20 ku discuss kariba
",2023,September,15,10,12
5750,15-09-2023 10:21,Chandan,1,2023,September,15,10,21
5751,15-09-2023 11:45,Ansuman Silicon,"Kahara lunch abika
",2023,September,15,11,45
5752,15-09-2023 11:47,Sruti,"Amara
",2023,September,15,11,47
5753,15-09-2023 11:47,Sruti,"Ame veg re
",2023,September,15,11,47
5754,15-09-2023 11:47,Sruti,"Tu kouthi
",2023,September,15,11,47
5755,15-09-2023 11:47,Pooja Silicon,"Ase canteen ku
",2023,September,15,11,47
5756,15-09-2023 11:52,Dhiraj Silicon,"<Media omitted>
",2023,September,15,11,52
5757,16-09-2023 12:11,Swastik,"<Media omitted>
",2023,September,16,12,11
5758,16-09-2023 12:49,Sai,"Bhouni heithiba tara
",2023,September,16,12,49
5759,16-09-2023 13:40,Dhiraj Silicon,"Yesss
",2023,September,16,13,40
5760,16-09-2023 13:40,Dhiraj Silicon,"Sister
",2023,September,16,13,40
5761,17-09-2023 12:43,Swastik,"https://www.instagram.com/reel/CwNRhWnr3zm/?igshid=YTUzYTFiZDMwYg==
",2023,September,17,12,43
5762,17-09-2023 12:43,Swastik,"Marijao mg mc
",2023,September,17,12,43
5763,17-09-2023 13:02,Priyanshu,"Hau ethara to bd re Samastanku dakidabu ame tension neni, Aditi, Somya, Train wali, New Aditi.... Bass etiki na au achanti jadi kaha tanku v dakidabu to bd re😂
",2023,September,17,13,2
5764,17-09-2023 13:03,Ansuman Silicon,"Train wali kiya be
",2023,September,17,13,3
5765,17-09-2023 13:04,Priyanshu,"1st yr
",2023,September,17,13,4
5766,17-09-2023 13:04,Priyanshu,"Ta mane nanhi pa
",2023,September,17,13,4
5767,17-09-2023 13:04,Priyanshu,"😂😂😂
",2023,September,17,13,4
5768,17-09-2023 13:10,Swastik,"Na mo pakhare setiki achanti....
Sorry sir apananka list ku match kariparibini
",2023,September,17,13,10
5769,17-09-2023 13:12,Priyanshu,"Han han try v karibuni, au kale v you can't 😎
",2023,September,17,13,12
5770,17-09-2023 13:15,Swastik,"To bhalia muh mare ni.... 
Jadi karithanti... Mo pachare line lagithante 😎
So bite ur tongue
",2023,September,17,13,15
5771,17-09-2023 13:18,Priyanshu,"<Media omitted>
",2023,September,17,13,18
5772,17-09-2023 13:19,Swastik,"<Media omitted>
",2023,September,17,13,19
5773,17-09-2023 13:19,Swastik,"<Media omitted>
",2023,September,17,13,19
5774,17-09-2023 13:20,Priyanshu,"Muhare neiki check karithilu pa mgh
",2023,September,17,13,20
5775,17-09-2023 13:21,Swastik,"Muh re nahin screw gauge re mapi thili... 0.69 mm reading asila
",2023,September,17,13,21
5776,17-09-2023 13:23,Priyanshu,"Nijarata han han daily mapu pa tu
",2023,September,17,13,23
5777,17-09-2023 13:24,Swastik,"Ja aga jaa figure of speech padhe... First person and second person ra difference jane.... Tapare msg karibu
",2023,September,17,13,24
5778,17-09-2023 13:24,Priyanshu,"<Media omitted>
",2023,September,17,13,24
5779,17-09-2023 13:25,Swastik,"<Media omitted>
",2023,September,17,13,25
5780,17-09-2023 13:25,Swastik,"<Media omitted>
",2023,September,17,13,25
5781,18-09-2023 09:42,Swastik,"<Media omitted>
",2023,September,18,9,42
5782,18-09-2023 10:42,Ansuman Silicon,"Kahara lunch achi abika
",2023,September,18,10,42
5783,18-09-2023 17:12,Swastik,,2023,September,18,17,12
5784,18-09-2023 18:42,Swastik,"Eita tike status re share kara 🙏pls
",2023,September,18,18,42
5785,18-09-2023 18:43,Swastik,"Pls 🙏
",2023,September,18,18,43
5786,20-09-2023 11:41,Ansuman Silicon,"Kahara lunch abika
",2023,September,20,11,41
5787,20-09-2023 13:29,Chandan,"<Media omitted>
",2023,September,20,13,29
5788,20-09-2023 13:29,Chandan,"Creativity comes when a boring class arrives @919937991865
",2023,September,20,13,29
5789,20-09-2023 13:36,Swastik,"3 20 everyone come to cafeteria
",2023,September,20,13,36
5790,20-09-2023 13:37,Ansuman Silicon,"Okk boss
",2023,September,20,13,37
5791,20-09-2023 15:30,Swastik,"Kidhar ho sab
",2023,September,20,15,30
5792,20-09-2023 15:30,Priyanshu,"App kanha ho
",2023,September,20,15,30
5793,20-09-2023 15:31,Swastik,"Cafeteria
",2023,September,20,15,31
5794,20-09-2023 15:32,Priyanshu,"Hum b wohi jarahehe
",2023,September,20,15,32
5795,20-09-2023 15:32,Swastik,"Aa mg jaldi
",2023,September,20,15,32
5796,21-09-2023 15:26,Priyanshu,"Cafeteria asa sabu
",2023,September,21,15,26
5797,21-09-2023 23:09,Swastik,"<Media omitted>
",2023,September,21,23,9
5798,21-09-2023 23:15,Sai,"🙄
",2023,September,21,23,15
5799,21-09-2023 23:15,Sai,"Tora kichi kama nahi nah?
",2023,September,21,23,15
5800,21-09-2023 23:17,Priyanshu,"hannn kahilu kahilu taku home page karu jaiki
",2023,September,21,23,17
5801,21-09-2023 23:28,Sai,"🤦🏻‍♀️
",2023,September,21,23,28
5802,21-09-2023 23:28,Sai,"Tu ta thu besi pakhare Achu
",2023,September,21,23,28
5803,22-09-2023 09:28,Dhiraj Silicon,"<Media omitted>
",2023,September,22,9,28
5804,22-09-2023 10:52,Ansuman Silicon,"Kahara lunch abika
",2023,September,22,10,52
5805,22-09-2023 11:12,Priyanshu,"abika nanhi 11.40
",2023,September,22,11,12
5806,22-09-2023 11:12,Ansuman Silicon,"Hau dakiba mate mu room re achi
",2023,September,22,11,12
5807,22-09-2023 11:12,Priyanshu,"yup
",2023,September,22,11,12
5808,22-09-2023 20:30,Swastik,"<Media omitted>
",2023,September,22,20,30
5809,22-09-2023 20:30,Swastik,"<Media omitted>
",2023,September,22,20,30
5810,22-09-2023 20:30,Swastik,"<Media omitted>
",2023,September,22,20,30
5811,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5812,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5813,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5814,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5815,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5816,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5817,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5818,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5819,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5820,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5821,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5822,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5823,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5824,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5825,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5826,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5827,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5828,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5829,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5830,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5831,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5832,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5833,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5834,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5835,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5836,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5837,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5838,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5839,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5840,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5841,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5842,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5843,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5844,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5845,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5846,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5847,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5848,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5849,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5850,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5851,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5852,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5853,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5854,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5855,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5856,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5857,24-09-2023 20:35,Priyanshu,"<Media omitted>
",2023,September,24,20,35
5858,24-09-2023 21:04,Priyanshu,"<Media omitted>
",2023,September,24,21,4
5859,24-09-2023 21:07,Badal,"Done👍
",2023,September,24,21,7
5860,24-09-2023 21:09,Chandan,"All clearrrrrrrr 😎
",2023,September,24,21,9
5861,24-09-2023 22:57,Dhiraj Silicon,"Done and dusted
",2023,September,24,22,57
5862,24-09-2023 23:11,Sai,"Done done doneee☑️
",2023,September,24,23,11
5863,26-09-2023 20:23,Swastik,"This message was deleted
",2023,September,26,20,23
5864,28-09-2023 18:44,Priyanshu,"8 taku sabu join karucha ta PPT!?
",2023,September,28,18,44
5865,28-09-2023 18:46,Ansuman Silicon,"Alga option achi ki kichi
",2023,September,28,18,46
5866,28-09-2023 18:50,Priyanshu,"hmm achi😂join kariki phopadia sidere au nija kama kara
",2023,September,28,18,50
5867,28-09-2023 18:52,Ansuman Silicon,"Seya hi ta karibi
",2023,September,28,18,52
5868,28-09-2023 18:52,Priyanshu,"hmmm
",2023,September,28,18,52
5869,29-09-2023 11:51,Swastik,"Kahara lunch ebe
",2023,September,29,11,51
5870,29-09-2023 11:51,Swastik,"?
",2023,September,29,11,51
5871,29-09-2023 11:51,Ansuman Silicon,"Mora
",2023,September,29,11,51
5872,29-09-2023 15:27,Pooja Silicon,,2023,September,29,15,27
5873,02-10-2023 21:45,Sai,"<Media omitted>
",2023,October,2,21,45
5874,02-10-2023 21:48,Ansuman Silicon,"Ate pila year back
",2023,October,2,21,48
5875,10-10-2023 23:25,Priyanshu,"<Media omitted>
",2023,October,10,23,25
5876,10-10-2023 23:25,Priyanshu,"99 only
",2023,October,10,23,25
5877,10-10-2023 23:26,Priyanshu,"Jldi kahiba ticket sold out hejiba
",2023,October,10,23,26
5878,10-10-2023 23:26,Priyanshu,"Bass ei dita mall dita show hin achi
",2023,October,10,23,26
5879,10-10-2023 23:26,Priyanshu,"Au sabu already filledup
",2023,October,10,23,26
5880,10-10-2023 23:26,Swastik,"This message was deleted
",2023,October,10,23,26
5881,10-10-2023 23:26,Sai,"Pm achi badhe
",2023,October,10,23,26
5882,10-10-2023 23:27,Sai,"Ete late kemiti jiba
",2023,October,10,23,27
5883,10-10-2023 23:27,Swastik,"Pm?
",2023,October,10,23,27
5884,10-10-2023 23:27,Priyanshu,"Hmmmm
",2023,October,10,23,27
5885,10-10-2023 23:27,Priyanshu,"Nahele au show nanhi
",2023,October,10,23,27
5886,10-10-2023 23:27,Swastik,"What is that?
",2023,October,10,23,27
5887,10-10-2023 23:27,Sai,"Sakala show nahi?
",2023,October,10,23,27
5888,10-10-2023 23:27,Sai,"Arey sandhya bele
",2023,October,10,23,27
5889,10-10-2023 23:28,Priyanshu,"Nope sabu sold out
",2023,October,10,23,28
5890,10-10-2023 23:28,Priyanshu,"99 pain
",2023,October,10,23,28
5891,10-10-2023 23:28,Priyanshu,"Ie b paleiba
",2023,October,10,23,28
5892,10-10-2023 23:28,Priyanshu,"Au kichi time pare
",2023,October,10,23,28
5893,10-10-2023 23:28,Priyanshu,"Bass alpa seat hin achi
",2023,October,10,23,28
5894,10-10-2023 23:28,Priyanshu,"Hmmm 4.40 ru start show sariba may be 7 ta au
",2023,October,10,23,28
5895,10-10-2023 23:29,Priyanshu,"Ki adhika haba
",2023,October,10,23,29
5896,10-10-2023 23:29,Priyanshu,"Alga kou movie dekhibaki??
",2023,October,10,23,29
5897,16-10-2023 13:04,Badal,"<Media omitted>
",2023,October,16,13,4
5898,16-10-2023 13:04,Badal,"Party all night over
",2023,October,16,13,4
5899,20-10-2023 18:04,Priyanshu,"<Media omitted>
",2023,October,20,18,4
5900,25-10-2023 22:06,Dhiraj Silicon,"Kisi ka center mount era school aaya he kyaa 29 kaa
",2023,October,25,22,6
5901,25-10-2023 22:07,Priyanshu,"Mera aya hai par Mount era nenhi Mount Everest aya hai😂😂😂
",2023,October,25,22,7
5902,25-10-2023 22:09,Priyanshu,"<Media omitted>
",2023,October,25,22,9
5903,25-10-2023 22:10,Priyanshu,"Sabka Gita
",2023,October,25,22,10
5904,25-10-2023 22:12,Sruti,"Sanyas le Lena udher 🤣🤣
",2023,October,25,22,12
5905,25-10-2023 22:13,Sai,"Salla phatuchi bey social networks re kete pathaa
",2023,October,25,22,13
5906,25-10-2023 22:13,Sai,"Saruni kana
",2023,October,25,22,13
5907,25-10-2023 22:14,Sruti,"<Media omitted>
",2023,October,25,22,14
5908,25-10-2023 22:14,Ansuman Silicon,"Mu watching week 5 
1st video
",2023,October,25,22,14
5909,25-10-2023 22:14,Ansuman Silicon,"More 7 weeks
",2023,October,25,22,14
5910,25-10-2023 22:14,Ansuman Silicon,"Clear paka habani athara mora
",2023,October,25,22,14
5911,25-10-2023 22:15,Priyanshu,"<Media omitted>
",2023,October,25,22,15
5912,25-10-2023 22:15,Sai,"Tame tomper course saha tamara course bhi sarijaichi
",2023,October,25,22,15
